ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A2H_061_Line_Y_500m,MOD17A2H_061_Sample_X_500m,MOD17A2H_061_Gpp_500m,MOD17A2H_061_Psn_QC_500m,MOD17A2H_061_Psn_QC_500m_bitmask,MOD17A2H_061_Psn_QC_500m_MODLAND,MOD17A2H_061_Psn_QC_500m_MODLAND_Description,MOD17A2H_061_Psn_QC_500m_Sensor,MOD17A2H_061_Psn_QC_500m_Sensor_Description,MOD17A2H_061_Psn_QC_500m_DeadDetector,MOD17A2H_061_Psn_QC_500m_DeadDetector_Description,MOD17A2H_061_Psn_QC_500m_CloudState,MOD17A2H_061_Psn_QC_500m_CloudState_Description,MOD17A2H_061_Psn_QC_500m_SCF_QC,MOD17A2H_061_Psn_QC_500m_SCF_QC_Description
ORNL,35.96412,-84.2826,2021-04-23,h11v05,968.0,427.0,0.0754,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
ORNL,35.96412,-84.2826,2021-05-01,h11v05,968.0,427.0,0.0721,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-05-09,h11v05,968.0,427.0,0.0871,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-05-17,h11v05,968.0,427.0,0.0719,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-05-25,h11v05,968.0,427.0,0.0537,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
ORNL,35.96412,-84.2826,2021-06-02,h11v05,968.0,427.0,0.0621,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-06-10,h11v05,968.0,427.0,0.0906,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
ORNL,35.96412,-84.2826,2021-06-18,h11v05,968.0,427.0,0.0899,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
ORNL,35.96412,-84.2826,2021-06-26,h11v05,968.0,427.0,0.074,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
ORNL,35.96412,-84.2826,2021-07-04,h11v05,968.0,427.0,0.0656,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-07-12,h11v05,968.0,427.0,0.0679,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
ORNL,35.96412,-84.2826,2021-07-20,h11v05,968.0,427.0,0.0543,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
ORNL,35.96412,-84.2826,2021-07-28,h11v05,968.0,427.0,0.049,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-08-05,h11v05,968.0,427.0,0.0338,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-08-13,h11v05,968.0,427.0,0.0524,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
ORNL,35.96412,-84.2826,2021-08-21,h11v05,968.0,427.0,0.0566,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-08-29,h11v05,968.0,427.0,0.0639,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-09-06,h11v05,968.0,427.0,0.0815,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-09-14,h11v05,968.0,427.0,0.0553,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-09-22,h11v05,968.0,427.0,0.0743,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-09-30,h11v05,968.0,427.0,0.043,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
ORNL,35.96412,-84.2826,2021-10-08,h11v05,968.0,427.0,0.0454,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-10-16,h11v05,968.0,427.0,0.0583,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2021-10-24,h11v05,968.0,427.0,0.0399,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-11-01,h11v05,968.0,427.0,0.0191,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-11-09,h11v05,968.0,427.0,0.0204,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-11-17,h11v05,968.0,427.0,0.0076,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-11-25,h11v05,968.0,427.0,0.0095,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-12-03,h11v05,968.0,427.0,0.0095,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-12-11,h11v05,968.0,427.0,0.0082,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2021-12-19,h11v05,968.0,427.0,0.0082,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
ORNL,35.96412,-84.2826,2021-12-27,h11v05,968.0,427.0,0.0077,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
ORNL,35.96412,-84.2826,2022-01-01,h11v05,968.0,427.0,0.0024,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-01-09,h11v05,968.0,427.0,0.0035,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-01-17,h11v05,968.0,427.0,0.0012,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-01-25,h11v05,968.0,427.0,0.0046,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-02-02,h11v05,968.0,427.0,0.0055,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-02-10,h11v05,968.0,427.0,0.0116,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-02-18,h11v05,968.0,427.0,0.0127,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-02-26,h11v05,968.0,427.0,0.0171,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-03-06,h11v05,968.0,427.0,0.0243,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-03-14,h11v05,968.0,427.0,0.0261,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-03-22,h11v05,968.0,427.0,0.0244,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-03-30,h11v05,968.0,427.0,0.0261,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-04-07,h11v05,968.0,427.0,0.0342,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
ORNL,35.96412,-84.2826,2022-04-15,h11v05,968.0,427.0,0.0275,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
ORNL,35.96412,-84.2826,2022-04-23,h11v05,968.0,427.0,0.0795,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2022-05-01,h11v05,968.0,427.0,0.0794,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
ORNL,35.96412,-84.2826,2022-05-09,h11v05,968.0,427.0,0.1011,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2022-05-17,h11v05,968.0,427.0,0.0803,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
ORNL,35.96412,-84.2826,2022-05-25,h11v05,968.0,427.0,0.0835,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
