ID,Latitude,Longitude,Date,MODIS_Tile,MOD16A2_061_Line_Y_500m,MOD16A2_061_Sample_X_500m,MOD16A2_061_ET_500m,MOD16A2_061_PET_500m,MOD16A2_061_ET_QC_500m,MOD16A2_061_ET_QC_500m_bitmask,MOD16A2_061_ET_QC_500m_MODLAND,MOD16A2_061_ET_QC_500m_MODLAND_Description,MOD16A2_061_ET_QC_500m_Sensor,MOD16A2_061_ET_QC_500m_Sensor_Description,MOD16A2_061_ET_QC_500m_DeadDetector,MOD16A2_061_ET_QC_500m_DeadDetector_Description,MOD16A2_061_ET_QC_500m_CloudState,MOD16A2_061_ET_QC_500m_CloudState_Description,MOD16A2_061_ET_QC_500m_SCF_QC,MOD16A2_061_ET_QC_500m_SCF_QC_Description
TREE,45.49369,-89.58571,2023-10-16,h11v04,1081.0,1728.0,6.5999999,10.1000004,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
TREE,45.49369,-89.58571,2023-10-24,h11v04,1081.0,1728.0,4.8000002,7.0999999,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
TREE,45.49369,-89.58571,2023-11-01,h11v04,1081.0,1728.0,4.4000001,6.7000003,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
TREE,45.49369,-89.58571,2023-11-09,h11v04,1081.0,1728.0,4.7000003,7.9000001,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
TREE,45.49369,-89.58571,2023-11-17,h11v04,1081.0,1728.0,3.9000001,6.9000001,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
TREE,45.49369,-89.58571,2023-11-25,h11v04,1081.0,1728.0,3.0,4.0999999,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
TREE,45.49369,-89.58571,2023-12-03,h11v04,1081.0,1728.0,2.6000001,3.1000001,73.0,0b01001001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
TREE,45.49369,-89.58571,2023-12-11,h11v04,1081.0,1728.0,3.2,3.9000001,73.0,0b01001001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
TREE,45.49369,-89.58571,2023-12-19,h11v04,1081.0,1728.0,2.8,3.2,73.0,0b01001001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
TREE,45.49369,-89.58571,2023-12-27,h11v04,1081.0,1728.0,2.5,3.1000001,65.0,0b01000001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
UKFS,39.04043,-95.19215,2021-01-01,h10v05,230.0,1455.0,5.0,5.5999999,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-01-09,h10v05,230.0,1455.0,5.9000001,9.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-01-17,h10v05,230.0,1455.0,5.7000003,11.1999998,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-01-25,h10v05,230.0,1455.0,5.9000001,7.9000001,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-02-02,h10v05,230.0,1455.0,7.3000002,10.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-02-10,h10v05,230.0,1455.0,4.4000001,6.3000002,105.0,0b01101001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
UKFS,39.04043,-95.19215,2021-02-18,h10v05,230.0,1455.0,8.1000004,15.1999998,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-02-26,h10v05,230.0,1455.0,7.3000002,24.8000011,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-03-06,h10v05,230.0,1455.0,9.3000002,24.3000011,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-03-14,h10v05,230.0,1455.0,10.1999998,21.3000011,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-03-22,h10v05,230.0,1455.0,9.6999998,21.2000008,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-03-30,h10v05,230.0,1455.0,9.8000002,35.2999992,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-04-07,h10v05,230.0,1455.0,10.4000006,31.2000008,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-04-15,h10v05,230.0,1455.0,11.4000006,28.8000011,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-04-23,h10v05,230.0,1455.0,22.5,38.6000023,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-05-01,h10v05,230.0,1455.0,21.3999996,42.1000023,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-05-09,h10v05,230.0,1455.0,26.5,33.7999992,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-05-17,h10v05,230.0,1455.0,37.0,44.7000008,105.0,0b01101001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
UKFS,39.04043,-95.19215,2021-05-25,h10v05,230.0,1455.0,31.3000011,37.4000015,97.0,0b01100001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
UKFS,39.04043,-95.19215,2021-06-02,h10v05,230.0,1455.0,48.2999992,59.7999992,97.0,0b01100001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
UKFS,39.04043,-95.19215,2021-06-10,h10v05,230.0,1455.0,52.2000008,63.0,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-06-18,h10v05,230.0,1455.0,45.6000023,55.2999992,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-06-26,h10v05,230.0,1455.0,39.9000015,47.9000015,97.0,0b01100001,0b1,Other Quality (back-up algorithm or fill values),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
UKFS,39.04043,-95.19215,2021-07-04,h10v05,230.0,1455.0,38.4000015,53.4000015,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-07-12,h10v05,230.0,1455.0,48.7999992,58.9000015,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-07-20,h10v05,230.0,1455.0,49.7999992,60.2000008,48.0,0b00110000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-07-28,h10v05,230.0,1455.0,46.7000008,53.6000023,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-08-05,h10v05,230.0,1455.0,45.7999992,49.2999992,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-08-13,h10v05,230.0,1455.0,48.2999992,54.1000023,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-08-21,h10v05,230.0,1455.0,47.0,54.5,48.0,0b00110000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-08-29,h10v05,230.0,1455.0,34.1000023,42.2000008,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-09-06,h10v05,230.0,1455.0,39.1000023,44.7000008,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-09-14,h10v05,230.0,1455.0,37.5,42.1000023,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-09-22,h10v05,230.0,1455.0,29.8000011,32.9000015,32.0,0b00100000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Main (RT) method used with saturation. Good, very usable"
UKFS,39.04043,-95.19215,2021-09-30,h10v05,230.0,1455.0,23.1000004,29.1000004,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-10-08,h10v05,230.0,1455.0,15.6999998,29.3000011,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-10-16,h10v05,230.0,1455.0,12.4000006,25.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-10-24,h10v05,230.0,1455.0,7.5999999,16.2000008,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-11-01,h10v05,230.0,1455.0,6.2000003,15.1999998,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
UKFS,39.04043,-95.19215,2021-11-09,h10v05,230.0,1455.0,7.0,14.9000006,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
